localarea,businesstype,lat,lon
Fairview,Business Support Services,49.265836767621,-123.142856050092
Downtown,Business Support Services,49.2780951593815,-123.130058517099
Downtown,Business Support Services,49.2834005265727,-123.117751286267
Strathcona,Business Support Services,49.2816386991242,-123.078844721246
Downtown,Business Support Services,49.2828516366289,-123.11066593964
Downtown,Business Support Services,49.2888486263507,-123.121979852972
Fairview,Business Support Services,49.2639448103453,-123.14273606737
Mount Pleasant,Business Support Services,49.2662134404944,-123.104305356489
West End,Business Support Services,49.2848518559734,-123.122490354875
Downtown,Business Support Services,49.2834005265727,-123.117751286267
Strathcona,Business Support Services,49.2813884408387,-123.086566076034
Marpole,Business Support Services,49.2067229619676,-123.122449085583
Fairview,Business Support Services,49.2648651525099,-123.135583198646
Strathcona,Business Support Services,49.266417519696,-123.084369126086
Downtown,Business Support Services,49.2804480811474,-123.118036525682
Downtown,Business Support Services,49.2852447964792,-123.121463646921
Fairview,Business Support Services,49.2636846508241,-123.118042512175
Downtown,Business Support Services,49.284625628455,-123.113430920192
Downtown,Business Support Services,49.2855464375985,-123.116807527791
Downtown,Business Support Services,49.2850756206766,-123.116719099403
Downtown,Business Support Services,49.2862337084847,-123.115919426108
Downtown,Business Support Services,49.2803098063228,-123.122835857511
Downtown,Business Support Services,49.2803098063228,-123.122835857511
Downtown,Business Support Services,49.2837724104188,-123.114768826392
Downtown,Business Support Services,49.2831356847985,-123.109667400476
Downtown,Business Support Services,49.2845874945126,-123.114183298753
Downtown,Business Support Services,49.2850670237956,-123.119358394194
Dunbar-Southlands,Business Support Services,49.2350148222866,-123.172699627728
Downtown,Business Support Services,49.2869118400944,-123.122108075644
Downtown,Business Support Services,49.2855493252748,-123.114887205241
Downtown,Business Support Services,49.2810836198967,-123.125113318281
Renfrew-Collingwood,Business Support Services,49.2357753702681,-123.038968313998
Downtown,Business Support Services,49.2838690672845,-123.113123090414
Downtown,Business Support Services,49.2853593925229,-123.114569797322
Downtown,Business Support Services,49.2817766307885,-123.116710488292
Downtown,Business Support Services,49.2855464375985,-123.116807527791
Downtown,Business Support Services,49.2870270555211,-123.121522823224
Marpole,Business Support Services,49.2005311369022,-123.133202392585
Downtown,Business Support Services,49.2808478135442,-123.113836181482
West End,Business Support Services,49.2848518559734,-123.122490354875
Fairview,Business Support Services,49.2629292228399,-123.116555459207
West End,Business Support Services,49.2848518559734,-123.122490354875
Downtown,Business Support Services,49.28266126632,-123.11534401923
Downtown,Business Support Services,49.2813440738251,-123.114604369962
Fairview,Business Support Services,49.2636846508241,-123.118042512175
Downtown,Business Support Services,49.2834005265727,-123.117751286267
Strathcona,Business Support Services,49.266417519696,-123.084369126086
Killarney,Business Support Services,49.2335361850764,-123.035412868681
Downtown,Business Support Services,49.2865514070226,-123.120915798954
Downtown,Business Support Services,49.2838316735512,-123.104617242429
Downtown,Business Support Services,49.2855733472828,-123.112846584406
Downtown,Business Support Services,49.2852447964792,-123.121463646921
Downtown,Business Support Services,49.2822434350563,-123.119500778402
Strathcona,Business Support Services,49.278804451147,-123.099407551865
Fairview,Business Support Services,49.2638663729166,-123.126104236733
Downtown,Business Support Services,49.2868820081552,-123.119617816817
Downtown,Business Support Services,49.2855733472828,-123.112846584406
Fairview,Business Support Services,49.2628908251594,-123.115846032815
Downtown,Business Support Services,49.2861823119564,-123.115890648751
Renfrew-Collingwood,Business Support Services,49.2322270602605,-123.030564708562
Downtown,Business Support Services,49.2762718935976,-123.121150522564
Downtown,Business Support Services,49.2877342016388,-123.118192793095
Downtown,Business Support Services,49.2737563690939,-123.123707723818
Downtown,Business Support Services,49.2861823119564,-123.115890648751
Mount Pleasant,Business Support Services,49.2644219025666,-123.105906469947
Downtown,Business Support Services,49.2836918603251,-123.113921723141
Mount Pleasant,Business Support Services,49.2662134404944,-123.104305356489
Downtown,Business Support Services,49.2843274008411,-123.119779336932
West End,Business Support Services,49.2845352944803,-123.122008869142
Fairview,Business Support Services,49.2621504171543,-123.13820974459
Downtown,Business Support Services,49.2843274008411,-123.119779336932
Downtown,Business Support Services,49.2789639460617,-123.122056018925
Downtown,Business Support Services,49.2858641494082,-123.122189505874
Downtown,Consulting and Management Services,49.2757934912451,-123.124937051037
Downtown,Consulting and Management Services,49.2872235032218,-123.116060633524
Fairview,Consulting and Management Services,49.2636846508241,-123.118042512175
Mount Pleasant,Consulting and Management Services,49.2571389552154,-123.114427421533
Downtown,Consulting and Management Services,49.2850756206766,-123.116719099403
Downtown,Consulting and Management Services,49.2834005265727,-123.117751286267
Downtown,Consulting and Management Services,49.2865812989245,-123.122816935146
Downtown,Consulting and Management Services,49.2751484139772,-123.120702300081
Fairview,Consulting and Management Services,49.2621504171543,-123.13820974459
Downtown,Consulting and Management Services,49.2865570713147,-123.118959746657
Downtown,Consulting and Management Services,49.2858641494082,-123.122189505874
Downtown,Consulting and Management Services,49.2868596547397,-123.114848088901
Downtown,Consulting and Management Services,49.2787403485956,-123.126385825518
Downtown,Consulting and Management Services,49.2853511990052,-123.113337292458
Downtown,Consulting and Management Services,49.2837321709141,-123.110029006403
Fairview,Consulting and Management Services,49.2639784628682,-123.143743446815
Downtown,Consulting and Management Services,49.2751484139772,-123.120702300081
Kerrisdale,Consulting and Management Services,49.2338195457329,-123.152699290344
Fairview,Consulting and Management Services,49.2633847570216,-123.145314402694
Marpole,Consulting and Management Services,49.2100109097238,-123.115976004173
Downtown,Consulting and Management Services,49.2777389060813,-123.113197005452
Downtown,Consulting and Management Services,49.2845958641155,-123.117446081131
Fairview,Consulting and Management Services,49.2663820185595,-123.133064428914
Fairview,Consulting and Management Services,49.2671051581045,-123.119268696589
Downtown,Consulting and Management Services,49.2803098063228,-123.122835857511
Fairview,Consulting and Management Services,49.2652070083778,-123.145040495237
Downtown,Consulting and Management Services,49.2853593925229,-123.114569797322
West End,Consulting and Management Services,49.2861554000034,-123.125682236504
Downtown,Consulting and Management Services,49.2885562716118,-123.118059277877
Downtown,Consulting and Management Services,49.2836865871596,-123.111926364132
West Point Grey,Consulting and Management Services,49.2597772224932,-123.198919625076
South Cambie,Consulting and Management Services,49.2523630932308,-123.127114051456
Fairview,Consulting and Management Services,49.2663820185595,-123.133064428914
Fairview,Consulting and Management Services,49.2658119008057,-123.132148961313
Fairview,Consulting and Management Services,49.2667971786643,-123.145178102887
Downtown,Consulting and Management Services,49.2810836198967,-123.125113318281
Downtown,Consulting and Management Services,49.2814635430598,-123.108180167369
Fairview,Consulting and Management Services,49.2638982459797,-123.138969787586
Downtown,Consulting and Management Services,49.2877342016388,-123.118192793095
Downtown,Consulting and Management Services,49.28601144035,-123.116426888914
Fairview,Consulting and Management Services,49.2636846508241,-123.118042512175
Downtown,Consulting and Management Services,49.2827194846033,-123.112403346739
Fairview,Consulting and Management Services,49.2648651525099,-123.135583198646
Downtown,Consulting and Management Services,49.2877342016388,-123.118192793095
Downtown,Consulting and Management Services,49.2877342016388,-123.118192793095
Downtown,Consulting and Management Services,49.2817766307885,-123.116710488292
Downtown,Consulting and Management Services,49.2850670237956,-123.119358394194
Downtown,Consulting and Management Services,49.2834005265727,-123.117751286267
Downtown,Consulting and Management Services,49.2803098063228,-123.122835857511
Downtown,Consulting and Management Services,49.2836865871596,-123.111926364132
Downtown,Consulting and Management Services,49.2834005265727,-123.117751286267
Downtown,Consulting and Management Services,49.2875182283394,-123.11723844762
Renfrew-Collingwood,Consulting and Management Services,49.2606031412959,-123.042424835637
Downtown,Consulting and Management Services,49.2839824189482,-123.105433984455
Downtown,Consulting and Management Services,49.2889218016672,-123.122218569777
Downtown,Consulting and Management Services,49.2858641494082,-123.122189505874
Downtown,Consulting and Management Services,49.2866321702408,-123.112189281814
Renfrew-Collingwood,Consulting and Management Services,49.2322270602605,-123.030564708562
Downtown,Consulting and Management Services,49.2853593925229,-123.114569797322
Fairview,Consulting and Management Services,49.2663820185595,-123.133064428914
Downtown,Consulting and Management Services,49.2873037125159,-123.121897123509
Fairview,Consulting and Management Services,49.2646004195658,-123.130054384613
Downtown,Consulting and Management Services,49.2820731999911,-123.11351586912
Renfrew-Collingwood,Consulting and Management Services,49.2326670344327,-123.02419552672
Kensington-Cedar Cottage,Consulting and Management Services,49.233998949755,-123.065890155791
Downtown,Consulting and Management Services,49.2803098063228,-123.122835857511
Downtown,Consulting and Management Services,49.2862923238722,-123.114898832202
Downtown,Consulting and Management Services,49.2850670237956,-123.119358394194
Downtown,Consulting and Management Services,49.2883558777116,-123.122585601107
West End,Consulting and Management Services,49.285363731864,-123.123280223733
Downtown,Consulting and Management Services,49.2861303368945,-123.11972958074
Downtown,Consulting and Management Services,49.2827194846033,-123.112403346739
Mount Pleasant,Consulting and Management Services,49.2570690358759,-123.092476384184
Downtown,Consulting and Management Services,49.2848552664601,-123.113970055105
Downtown,Consulting and Management Services,49.2803098063228,-123.122835857511
Strathcona,Consulting and Management Services,49.2844371198102,-123.091517847618
Kitsilano,Consulting and Management Services,49.2683689469849,-123.150678839449
Renfrew-Collingwood,Consulting and Management Services,49.2326670344327,-123.02419552672
Downtown,Consulting and Management Services,49.2861303368945,-123.11972958074
Downtown,Consulting and Management Services,49.2818316993831,-123.117897724969
Downtown,Consulting and Management Services,49.2860516234368,-123.11758014442
Downtown,Consulting and Management Services,49.284669320783,-123.109274169174
Downtown,Consulting and Management Services,49.2877342016388,-123.118192793095
Downtown,Consulting and Management Services,49.2750076198637,-123.121996984635
Mount Pleasant,Consulting and Management Services,49.2633739430575,-123.113979566997
Downtown,Consulting and Management Services,49.2875182283394,-123.11723844762
Dunbar-Southlands,Consulting and Management Services,49.2344948716875,-123.18454297863
Downtown,Consulting and Management Services,49.2838690672845,-123.113123090414
Downtown,Consulting and Management Services,49.2829892070213,-123.121818219523
Marpole,Consulting and Management Services,49.2056285143967,-123.140246281014
Downtown,Consulting and Management Services,49.2855493252748,-123.114887205241
Downtown,Consulting and Management Services,49.2905929739467,-123.123886061607
Downtown,Consulting and Management Services,49.2861823119564,-123.115890648751
Downtown,Consulting and Management Services,49.2835007881957,-123.10597713354
Downtown,Consulting and Management Services,49.2853593925229,-123.114569797322
Downtown,Consulting and Management Services,49.2865570713147,-123.118959746657
Downtown,Consulting and Management Services,49.2843842354463,-123.110137737846
Downtown,Consulting and Management Services,49.2860516234368,-123.11758014442
Downtown,Consulting and Management Services,49.2849835300209,-123.110843128949
Downtown,Consulting and Management Services,49.2889218016672,-123.122218569777
Downtown,Consulting and Management Services,49.2861823119564,-123.115890648751
Downtown,Consulting and Management Services,49.2750076198637,-123.121996984635
Downtown,Consulting and Management Services,49.2829892070213,-123.121818219523
Downtown,Consulting and Management Services,49.2829892070213,-123.121818219523
Downtown,Consulting and Management Services,49.2873631465545,-123.118872275499
Downtown,Consulting and Management Services,49.2866526135765,-123.113252488858
Downtown,Consulting and Management Services,49.2845958641155,-123.117446081131
Downtown,Consulting and Management Services,49.2877342016388,-123.118192793095
Downtown,Consulting and Management Services,49.2883558777116,-123.122585601107
Downtown,Consulting and Management Services,49.2834962131883,-123.111684741885
Downtown,Consulting and Management Services,49.2845874945126,-123.114183298753
Fairview,Consulting and Management Services,49.2640000415242,-123.122678757816
Arbutus-Ridge,Consulting and Management Services,49.2362974199326,-123.155867328486
Downtown,Consulting and Management Services,49.2865514070226,-123.120915798954
Downtown,Consulting and Management Services,49.2873254172494,-123.122747455888
Downtown,Consulting and Management Services,49.2836865871596,-123.111926364132
Downtown,Consulting and Management Services,49.2849906153494,-123.114979424767
Downtown,Consulting and Management Services,49.2814635430598,-123.108180167369
Renfrew-Collingwood,Consulting and Management Services,49.2476569916124,-123.045329561855
Downtown,Consulting and Management Services,49.2851802454623,-123.115148173257
Mount Pleasant,Consulting and Management Services,49.2658551243906,-123.105830062359
Downtown,Consulting and Management Services,49.2876129603256,-123.122081850721
Downtown,Consulting and Management Services,49.2836865871596,-123.111926364132
Mount Pleasant,Consulting and Management Services,49.2641103178004,-123.11016797126
Fairview,Consulting and Management Services,49.2638663729166,-123.126104236733
Renfrew-Collingwood,Consulting and Management Services,49.2326670344327,-123.02419552672
Dunbar-Southlands,Consulting and Management Services,49.2350161352437,-123.172422851681
Sunset,Consulting and Management Services,49.2263238623763,-123.101212583634
Downtown,Consulting and Management Services,49.2755430466569,-123.120093418192
Downtown,Consulting and Management Services,49.2834005265727,-123.117751286267
Downtown,Consulting and Management Services,49.2803098063228,-123.122835857511
Fairview,Consulting and Management Services,49.2643799617555,-123.115686257669
Downtown,Street Vendor,49.2806793480864,-123.102125555033
Mount Pleasant,General Contractor,49.2670735493458,-123.102123930896
Killarney,Health Care Professionals and Services,49.2190880619162,-123.040183228366
Downtown,Business Support Services,49.2853593925229,-123.114569797322
Downtown,Legal Services,49.2810970898114,-123.118820131479
Kensington-Cedar Cottage,Retail Dealer,49.2424991465785,-123.060347529147
Mount Pleasant,Architectural and Engineering Services,49.2662134404944,-123.104305356489
Marpole,Architectural and Engineering Services,49.2110448675262,-123.10901789419
Riley Park,Retail Dealer - Used Goods,49.2462092824845,-123.101610031403
Mount Pleasant,Financial Services,49.2670735493458,-123.102123930896
Strathcona,Caterer,49.2699871455603,-123.095880311818
Downtown,Legal Services,49.2868820081552,-123.119617816817
Fairview,Health Care Professionals and Services,49.2571924740432,-123.139226325057
Kitsilano,Health Care Professionals and Services,49.2635409232546,-123.154715443929
Sunset,Retail Dealer,49.2091981529631,-123.100332004776
Strathcona,Printing Imaging and Photo Services,49.2808164491797,-123.088533288112
West End,Legal Services,49.2866402537813,-123.125263375086
Downtown,Legal Services,49.2829892070213,-123.121818219523
Downtown,Business Support Services,49.2876127777596,-123.119720092905
Grandview-Woodland,Pharmacy,49.2743426254153,-123.069960499017
Fairview,Health Care Professionals and Services,49.2647618877694,-123.139928723683
West End,Limited Service Food Establishment,49.2862800653149,-123.139710394516
Downtown,Limited Service Food Establishment,49.2748509111771,-123.11514553239
Downtown,Consulting and Management Services,49.2866114708064,-123.117042683375
Fairview,Liquor License Application,49.2639290266157,-123.141688674637
Killarney,Long-term Rental,49.233717793403,-123.035781956168
Marpole,Wholesale Dealer - Non-Food,49.210809838003,-123.111924824146
Downtown,Consulting and Management Services,49.2861823119564,-123.115890648751
Downtown,Health Care Professionals and Services,49.2817766307885,-123.116710488292
West Point Grey,Beauty Services,49.263755798173,-123.186515121371
Downtown,Beauty Services,49.2791604893447,-123.107040209663
Downtown,Beauty Services,49.2796423590941,-123.125742184995
Mount Pleasant,Limited Service Food Establishment,49.2633599235661,-123.113142628834
Riley Park,Health Care Professionals and Services,49.2427091674077,-123.100980673634
Downtown,Business Support Services,49.2841194420428,-123.109078235764
Renfrew-Collingwood,Beauty Services,49.2386694125223,-123.050466419787
Downtown,Restaurant,49.2878273304586,-123.112430882112
Downtown,Legal Services,49.2813440738251,-123.114604369962
South Cambie,Insurance Services,49.2544435528699,-123.115659104799
Downtown,Restaurant,49.2781753107779,-123.124049981102
West End,Liquor Establishment,49.2817678504989,-123.133782291298
Fairview,Beauty Services,49.266467785809,-123.14070441827
South Cambie,Health Care Professionals and Services,49.2544435528699,-123.115659104799
Mount Pleasant,Photography Production and Rehearsal Studio,49.2654558423066,-123.112359123703
Downtown,Business Support Services,49.2853233162751,-123.112460294123
Downtown,Health Care Professionals and Services,49.284625628455,-123.113430920192
Downtown,Retail Dealer,49.2818316993831,-123.117897724969
Downtown,Retail Dealer - Used Goods,49.2818316993831,-123.117897724969
Strathcona,Association or Society,49.2818567146548,-123.099186335777
Downtown,Retail Dealer - Food,49.2784580484694,-123.129509150103
Fairview,Long-term Rental,49.2627969248253,-123.133111732104
Downtown,Consulting and Management Services,49.2853593925229,-123.114569797322
Downtown,Hotel or Motel,49.2878273304586,-123.112430882112
Kitsilano,Limited Service Food Establishment,49.2661450759943,-123.152601774382
Downtown,Retail Dealer,49.2748509111771,-123.11514553239
Oakridge,Limited Service Food Establishment,49.2320652387003,-123.118854822642
Downtown,Financial Services,49.2873254172494,-123.122747455888
Downtown,Information Communication Technology,49.2838690672845,-123.113123090414
Mount Pleasant,Health Care Professionals and Services,49.2643867992342,-123.113791987435
Kitsilano,Health Care Professionals and Services,49.2695345271084,-123.145941409996
Downtown,Health Care Professionals and Services,49.2791489153819,-123.100330646819
Kerrisdale,Health Care Professionals and Services,49.2342611476,-123.156006486976
Downtown,Legal Services,49.2836841369494,-123.119650025722
Downtown,Legal Services,49.2865570713147,-123.118959746657
Downtown,Business Support Services,49.2849906153494,-123.114979424767
Downtown,Health Care Professionals and Services,49.2800408534638,-123.124913915747
Hastings-Sunrise,General Repair and Maintenance,49.2752306594373,-123.044608934571
Downtown,Health Care Professionals and Services,49.2801415364825,-123.109558247001
Kitsilano,Retail Dealer,49.2678932187877,-123.154546315616
Downtown,Limited Service Food Establishment,49.280289660285,-123.106751856679
Downtown,Digital Entertainment and Interactive Technology,49.2805115734956,-123.115881581318
Downtown,Legal Services,49.2800408534638,-123.124913915747
Grandview-Woodland,Health Care Professionals and Services,49.2698637023505,-123.070347971153
Fairview,Design Services,49.2638578135372,-123.136394853056
Oakridge,Association or Society,49.2334437997793,-123.125991228508
Kensington-Cedar Cottage,Health Care Professionals and Services,49.2542391043515,-123.085358420583
Downtown,Legal Services,49.2855733472828,-123.112846584406
Mount Pleasant,Caterer,49.2681274371916,-123.10987827238
Kensington-Cedar Cottage,General Contractor,49.251090451359,-123.068470868448
Sunset,Health Care Facility,49.2236955908018,-123.090432093363
Downtown,Legal Services,49.2888486263507,-123.121979852972
Downtown,Association or Society,49.2851507931574,-123.113027499418
Downtown,Business Support Services,49.2810836198967,-123.125113318281
Downtown,Information Communication Technology,49.2834005265727,-123.117751286267
Fairview,Health Care Professionals and Services,49.2652070083778,-123.145040495237
Downtown,Architectural and Engineering Services,49.2849835300209,-123.110843128949
Downtown,Information Communication Technology,49.2810836198967,-123.125113318281
Riley Park,Health Care Professionals and Services,49.2543416577684,-123.0999939338
Fairview,Health Care Professionals and Services,49.2571924740432,-123.139226325057
Downtown,Real Estate Services,49.2888486263507,-123.121979852972
Downtown,Liquor Establishment,49.2830442581915,-123.109049216672
Downtown,Wholesale Dealer - Food,49.281719894324,-123.109500502526
West End,Retail Dealer - Food,49.2910810264769,-123.136430569749
Downtown,Restaurant,49.2830442581915,-123.109049216672
Fairview,Health Care Professionals and Services,49.2637536676147,-123.130705566878
Strathcona,Liquor Establishment,49.2800205325692,-123.099265808402
West End,Beauty Services,49.2824747174825,-123.133884220028
Grandview-Woodland,Photography Production and Rehearsal Studio,49.2805715870018,-123.073007142681
Oakridge,Retail Dealer,49.2320652387003,-123.118854822642
Fairview,Health Care Professionals and Services,49.2638968555934,-123.139377300435
Marpole,Long-term Rental,49.2134794542835,-123.140769880819
Downtown,Liquor License Application,49.2742216913595,-123.124293475472
Downtown,Financial Services,49.2873254172494,-123.122747455888
Downtown,Digital Entertainment and Interactive Technology,49.2832171350201,-123.110084785774
Downtown,Legal Services,49.2861303368945,-123.11972958074
Mount Pleasant,Long-term Rental,49.2639759660204,-123.097260304111
Downtown,Financial Services,49.2843253122431,-123.116383207944
Grandview-Woodland,Long-term Rental,49.2742173040922,-123.070876212235
Fairview,Health Care Professionals and Services,49.2638968555934,-123.139377300435
Marpole,Health Care Professionals and Services,49.2116533482128,-123.140821319194
Downtown,Financial Services,49.2843253122431,-123.116383207944
Downtown,Financial Services,49.2843253122431,-123.116383207944
Fairview,Health Care Professionals and Services,49.2629292228399,-123.116555459207
Downtown,Financial Services,49.2843253122431,-123.116383207944
Downtown,Liquor License Application,49.2857182786615,-123.118286911277
Downtown,Financial Services,49.2843253122431,-123.116383207944
Downtown,Financial Services,49.2843253122431,-123.116383207944
Downtown,Legal Services,49.2877342016388,-123.118192793095
Downtown,Financial Services,49.2843253122431,-123.116383207944
Downtown,Financial Services,49.2843253122431,-123.116383207944
Kitsilano,Retail Dealer,49.264279450929,-123.162740751359
Mount Pleasant,Retail Dealer - Food,49.2633751197018,-123.114145329076
Riley Park,Retail Dealer - Used Goods,49.2462092824845,-123.101610031403
Downtown,Liquor License Application,49.2897103038362,-123.116072975671
Kensington-Cedar Cottage,Pharmacy,49.2395793016683,-123.064988882435
Fairview,Health Care Professionals and Services,49.2582611543047,-123.139186067674
Marpole,Food Manufacturer Assembler and Processor,49.2048844091453,-123.125850615492
Downtown,Legal Services,49.2829892070213,-123.121818219523
Downtown,Financial Services,49.2843253122431,-123.116383207944
Downtown,Information Communication Technology,49.2865570713147,-123.118959746657
Fairview,Vehicle Repair Detailing and Washing Services,49.2703509462735,-123.144735239863
Kerrisdale,Health Care Professionals and Services,49.2338195457329,-123.152699290344
Downtown,Health Care Professionals and Services,49.2870270555211,-123.121522823224
Strathcona,Food Manufacturer Assembler and Processor,49.2708343668092,-123.086102877023
Riley Park,Retail Dealer - Food,49.2457520485003,-123.101668283647
Grandview-Woodland,Long-term Rental,49.2895752609064,-123.056813222774
Downtown,Financial Services,49.2843253122431,-123.116383207944
Fairview,Business Support Services,49.2636846508241,-123.118042512175
Kitsilano,Retail Dealer - Food,49.2641886485174,-123.146107102251
Fairview,Health Care Professionals and Services,49.2615278469583,-123.126010494749
Downtown,Insurance Services,49.2737894721908,-123.123706981752
Downtown,Financial Services,49.2843253122431,-123.116383207944
Downtown,Legal Services,49.2865514070226,-123.120915798954
Downtown,Information Communication Technology,49.2852447964792,-123.121463646921
Downtown,General Contractor,49.2865177462146,-123.114369530376
Fairview,Health Care Professionals and Services,49.2637536676147,-123.130705566878
Sunset,General Contractor,49.2105964038266,-123.092939350392
Riley Park,Printing Imaging and Photo Services,49.2478371131826,-123.090545193801
Strathcona,Limited Service Food Establishment,49.2779752656788,-123.080775964661
Riley Park,Restaurant,49.2480772383088,-123.100709367514
Fairview,Health Care Professionals and Services,49.2637846936694,-123.13264584687
Downtown,Financial Services,49.2852447964792,-123.121463646921
Kensington-Cedar Cottage,Restaurant,49.2490716024795,-123.075344373417
Fairview,Health Care Professionals and Services,49.263789572122,-123.122237018287
Marpole,General Contractor,49.2100109097238,-123.115976004173
Fairview,Retail Dealer,49.2643799617555,-123.115686257669
Mount Pleasant,Beauty Services,49.2632356022089,-123.10534961474
Downtown,Association or Society,49.2853593925229,-123.114569797322
Downtown,Limited Service Food Establishment,49.2846829470474,-123.111888756655
Downtown,Real Estate Services,49.2811407735649,-123.11573273237
Downtown,Information Communication Technology,49.2834005265727,-123.117751286267
Downtown,Beauty Services,49.2758784477609,-123.118921676565
Downtown,Real Estate Services,49.2811407735649,-123.11573273237
Kensington-Cedar Cottage,Retail Dealer,49.2439307846632,-123.063319954393
Marpole,Trade Contractor,49.2039954491368,-123.133618556976
South Cambie,Beauty Services,49.2551823133692,-123.115460193542
Mount Pleasant,Information Communication Technology,49.2658400316329,-123.1050203666
Downtown,Mining Services,49.2836798173785,-123.119033470012
Downtown,Health Care Professionals and Services,49.2738730144299,-123.126050461572
Shaughnessy,Long-term Rental,49.2348115432752,-123.151605848807
Sunset,Retail Dealer - Food,49.2114030021489,-123.090078196317
Marpole,Marketing Public Relations Advertising and Event Promotion Services,49.2100109097238,-123.115976004173
Downtown,Building Repair and Maintenance,49.2865570713147,-123.118959746657
Kensington-Cedar Cottage,Private School or College,49.2571944480356,-123.069490908335
Fairview,Marketing Public Relations Advertising and Event Promotion Services,49.2636846508241,-123.118042512175
West End,Hotel or Motel,49.2918436174574,-123.135452700524
Downtown,Legal Services,49.2844700200366,-123.108389865525
West End,Limited Service Food Establishment,49.28809834786,-123.130820542906
Victoria-Fraserview,Laundry Services,49.231630902994,-123.065195191734
Fairview,Health Care Facility,49.2632133038741,-123.134718376304
Sunset,Health Care Professionals and Services,49.226162832341,-123.091173355047
Downtown,Health Care Professionals and Services,49.2829892070213,-123.121818219523
Downtown,Financial Services,49.2818316993831,-123.117897724969
Sunset,Food Manufacturer Assembler and Processor,49.2082141850535,-123.105628904145
Downtown,Building Repair and Maintenance,49.2836865871596,-123.111926364132
Downtown,Legal Services,49.2849835300209,-123.110843128949
Riley Park,Restaurant,49.2500394744758,-123.100607238193
Kitsilano,Limited Service Food Establishment,49.2709362832478,-123.147395295289
Downtown,Consulting and Management Services,49.2789639460617,-123.122056018925
Strathcona,Street Vendor,49.2816386991242,-123.078844721246
Downtown,Fitness Centre,49.2758784477609,-123.118921676565
Downtown,Legal Services,49.2848045499607,-123.115619724804
South Cambie,Health Care Professionals and Services,49.2341207250239,-123.124308958691
West End,Legal Services,49.2848518559734,-123.122490354875
Downtown,Health Care Professionals and Services,49.2760409143085,-123.120419920187
Fairview,Health Care Professionals and Services,49.2640000415242,-123.122678757816
Kitsilano,Health Care Professionals and Services,49.2638356235544,-123.170387043689
Oakridge,Money Services,49.2318027587572,-123.115698846864
Victoria-Fraserview,Retail Dealer,49.2244685812617,-123.065352098098
Downtown,Beauty Services,49.2760867503332,-123.119287202894
Downtown,Beauty Services,49.2837878343129,-123.109212229073
Dunbar-Southlands,Restaurant,49.2356270351372,-123.18575365018
Hastings-Sunrise,Long-term Rental,49.278001446312,-123.025312635483
Fairview,Health Care Professionals and Services,49.2621504171543,-123.13820974459
Downtown,Liquor License Application,49.2830442581915,-123.109049216672
Downtown,Health Care Professionals and Services,49.2831356847985,-123.109667400476
Kitsilano,Retail Dealer,49.2638356235544,-123.170387043689
Grandview-Woodland,Long-term Rental,49.2877641706397,-123.057511730938
Downtown,Limited Service Food Establishment,49.2767689119408,-123.128188604577
Oakridge,Limited Service Food Establishment,49.2320652387003,-123.118854822642
Downtown,Legal Services,49.2825746435834,-123.122552391411
Mount Pleasant,Photography Production and Rehearsal Studio,49.2657959759255,-123.103321156531
Kitsilano,Health Care Professionals and Services,49.2688240650445,-123.182294427272
Downtown,Legal Services,49.2818316993831,-123.117897724969
West End,Legal Services,49.2866402537813,-123.125263375086
West End,Health Care Facility,49.285363731864,-123.123280223733
Kensington-Cedar Cottage,Beauty Services,49.2478010121498,-123.071488318679
Marpole,Health Care Professionals and Services,49.2173886288047,-123.117848692462
Downtown,Marketing Public Relations Advertising and Event Promotion Services,49.2836865871596,-123.111926364132
Riley Park,Health Care Professionals and Services,49.2543416577684,-123.0999939338
Kensington-Cedar Cottage,Health Care Professionals and Services,49.2558510742761,-123.088796019898
Strathcona,Artist Studio,49.2844307730694,-123.098429973521
Downtown,Restaurant,49.2804163858583,-123.121854477637
Downtown,Consulting and Management Services,49.2852447964792,-123.121463646921
Downtown,Health Care Professionals and Services,49.2873037125159,-123.121897123509
Downtown,Financial Services,49.2858641494082,-123.122189505874
Riley Park,Health Care Professionals and Services,49.2457142026607,-123.090602384727
Downtown,Health Care Professionals and Services,49.2883558777116,-123.122585601107
Strathcona,Food Manufacturer Assembler and Processor,49.2699871455603,-123.095880311818
Victoria-Fraserview,Legal Services,49.2208114507143,-123.066261107675
Kensington-Cedar Cottage,Health Care Professionals and Services,49.2606258375301,-123.070183809078
Hastings-Sunrise,Restaurant,49.2621092397582,-123.033299756144
Grandview-Woodland,General Contractor,49.2778760842338,-123.075012354652
Strathcona,Food Manufacturer Assembler and Processor,49.2813489786241,-123.084611357081
Strathcona,Retail Dealer - Food,49.2813489786241,-123.084611357081
Grandview-Woodland,Restaurant,49.2722635052651,-123.069182034142
Downtown,Business Support Services,49.2851507931574,-123.113027499418
Oakridge,Limited Service Food Establishment,49.2320652387003,-123.118854822642
Hastings-Sunrise,Limited Service Food Establishment,49.2682081259724,-123.043776708181
Oakridge,Limited Service Food Establishment,49.2320652387003,-123.118854822642
Downtown,Rental Services,49.2836865871596,-123.111926364132
Downtown,Legal Services,49.2804480811474,-123.118036525682
Downtown,Health Care Professionals and Services,49.2810836198967,-123.125113318281
Strathcona,Health Care Facility,49.2833689078706,-123.095930619453
Strathcona,Retail Dealer - Food,49.2684125643284,-123.080808545341
